PC1,PC2,Class
-6.082819717497122,1.2731682312790529,relax
-6.281564388386228,-1.873677683670003,relax
1.4719143083934674,5.589120704108592,relax
-1.1515781008082921,2.9925917743569226,relax
-3.913347928460784,1.6591055725418842,relax
-1.4992299383608492,2.241196975910622,relax
-7.581714566373258,-1.0657782069119426,relax
-0.9716140231668916,2.1964106965375927,relax
-5.17653428467557,-1.4978076624632557,relax
-1.0929374921792083,3.6268705143975275,relax
-5.233500772318834,-1.5737431085671012,relax
1.7514308660058528,2.433561992208129,relax
-3.7681248832824803,0.858913869751989,relax
-1.0231022569023043,6.015969549673705,relax
0.1325107373782047,2.9354470972094773,relax
0.24981537897064152,1.237690177796251,relax
-1.7813823037996965,-0.9369009917441287,relax
1.2413846533447352,1.8387465372143001,relax
-1.7496611771700004,1.9360652452655929,relax
2.070429022250573,0.052295334303399936,relax
-0.3102711526069057,0.5540110841969934,relax
2.8763863983584943,0.9087217494918576,relax
-8.831147388401606,-0.5221561798988077,relax
0.759523981541947,1.4456212209456174,relax
0.7150975879862014,1.3273108995044152,relax
-5.416560776435329,-0.24396964927159392,relax
-3.2082751993243894,-0.3229518600040053,relax
-4.799005680902354,1.0453673028924064,relax
0.9918670725076417,-0.02340455936173148,relax
-3.1388878669414977,1.538440492783045,relax
-1.9559146673164092,3.230081839771929,relax
-1.9386986396416297,0.34946355304431,relax
-4.780500339099584,0.3852352184290472,relax
-4.438711814517725,0.2764662073954826,relax
-7.0728178779232325,-0.5548368754527171,relax
-1.8568338905571433,2.06747077238974,relax
0.34030702751859704,2.567571778815296,relax
0.2541236271344689,3.439883920558751,relax
-0.1461591941559159,2.240747878605138,relax
-0.5525603368178978,3.751311285508704,relax
-7.767540610412436,-2.3532880384768737,relax
1.0407841517683811,0.2954158506013607,relax
-0.314537432720355,2.0024842658910806,relax
0.6938280985515434,2.8456121918467914,relax
0.9174860748607976,1.5975418722940624,relax
-2.6847952969095843,0.648969299088603,relax
-1.88849713258978,0.4224883901826457,relax
1.4552128998724339,6.083881849564585,relax
-2.7168135401925624,-0.953755885976517,relax
-1.8547739248849082,2.98256625618248,relax
